id;date;enfant_id;type_demande;heure_depart;lieu_depart;lieu_arrivee;distance_km;duree_estimee;cout_taxi_estime
TRA_1544;18/04/2024;ENF_054;Consultation spécialisée;11:15;L'Union;L'Union;26;180;62
TRA_1545;18/04/2024;ENF_084;Formation professionnelle;10:30;Saint-Gaudens;Cugnaux;22;120;31
TRA_1546;18/04/2024;ENF_160;Visite familiale encadrée;19:00;Balma;Cugnaux;25;120;46
TRA_1547;18/04/2024;ENF_174;Loisirs encadrés;16:45;Muret;Castanet-Tolosan;37;60;73
TRA_1548;21/04/2024;ENF_198;Consultation spécialisée;19:00;Saint-Orens-de-Gameville;Frouzins;27;15;38
TRA_1549;21/04/2024;ENF_038;Transport scolaire;08:45;Fonsorbes;Toulouse;35;90;51
TRA_1550;21/04/2024;ENF_107;Réunion éducative;17:30;Pibrac;Colomiers;30;45;33
TRA_1551;21/04/2024;ENF_068;Transport d'urgence;19:15;Lèguevin;Plaisance-du-Touch;47;120;55
TRA_1552;21/04/2024;ENF_197;Audience tribunal;11:30;Colomiers;Cugnaux;20;30;20
TRA_1553;21/04/2024;ENF_054;Audience tribunal;12:45;L'Union;Toulouse;8;180;64
TRA_1554;21/04/2024;ENF_063;Réunion éducative;08:15;Saint-Gaudens;Muret;44;180;42
TRA_1555;21/04/2024;ENF_158;Visite éducative;17:30;Cugnaux;Frouzins;29;30;60
TRA_1556;21/04/2024;ENF_108;Loisirs encadrés;10:45;Castanet-Tolosan;Saint-Orens-de-Gameville;32;60;54
TRA_1557;21/04/2024;ENF_177;Visite familiale encadrée;19:30;Fonsorbes;Pins-Justaret;42;60;57
TRA_1558;21/04/2024;ENF_015;Visite familiale encadrée;18:15;Tournefeuille;Ramonville-Saint-Agne;24;60;69
TRA_1559;21/04/2024;ENF_112;Loisirs encadrés;18:15;L'Union;Saint-Gaudens;38;15;77
TRA_1560;21/04/2024;ENF_123;Consultation psychologique;17:45;Plaisance-du-Touch;Tournefeuille;16;180;32
TRA_1561;21/04/2024;ENF_145;Formation professionnelle;10:45;Blagnac;Lèguevin;34;90;20
TRA_1562;21/04/2024;ENF_198;Consultation spécialisée;19:45;Saint-Orens-de-Gameville;Tournefeuille;47;120;28
TRA_1563;21/04/2024;ENF_195;Rendez-vous médical;10:00;Saint-Orens-de-Gameville;Balma;10;120;30
TRA_1564;21/04/2024;ENF_019;Transport scolaire;14:45;Portet-sur-Garonne;Toulouse;12;120;49
TRA_1565;21/04/2024;ENF_047;Visite familiale encadrée;09:30;Muret;Blagnac;35;180;27
TRA_1566;21/04/2024;ENF_138;Consultation spécialisée;10:00;Pibrac;Muret;35;45;26
TRA_1567;21/04/2024;ENF_095;Visite familiale encadrée;18:30;Ramonville-Saint-Agne;Balma;6;45;39
TRA_1568;21/04/2024;ENF_028;Consultation spécialisée;17:15;Saint-Orens-de-Gameville;Colomiers;46;45;72
TRA_1569;22/04/2024;ENF_017;Consultation spécialisée;11:30;Cornebarrieu;Saint-Gaudens;7;45;25
TRA_1570;22/04/2024;ENF_199;Consultation psychologique;19:30;Balma;L'Union;35;90;58
TRA_1571;22/04/2024;ENF_078;Réunion éducative;09:30;Balma;Ramonville-Saint-Agne;47;15;34
TRA_1572;22/04/2024;ENF_033;Transport scolaire;09:45;Pibrac;Villefranche de Lauragais;37;45;78
TRA_1573;22/04/2024;ENF_166;Consultation psychologique;10:45;Saint-Orens-de-Gameville;Tournefeuille;23;120;26
TRA_1574;22/04/2024;ENF_195;Audience tribunal;15:15;Saint-Orens-de-Gameville;Pins-Justaret;32;90;23
TRA_1575;22/04/2024;ENF_061;Formation professionnelle;16:15;Pins-Justaret;Cornebarrieu;45;120;34
TRA_1576;22/04/2024;ENF_097;Consultation psychologique;10:15;L'Union;Saint-Gaudens;18;60;47
TRA_1577;22/04/2024;ENF_115;Activité thérapeutique;09:00;Saint-Orens-de-Gameville;Portet-sur-Garonne;8;60;37
TRA_1578;22/04/2024;ENF_003;Consultation psychologique;15:00;Castanet-Tolosan;Portet-sur-Garonne;23;45;74
TRA_1579;22/04/2024;ENF_144;Activité thérapeutique;11:15;Pins-Justaret;Saint-Gaudens;37;90;70
TRA_1580;22/04/2024;ENF_154;Visite éducative;18:00;Tournefeuille;Balma;20;30;38
TRA_1581;22/04/2024;ENF_025;Audience tribunal;13:30;Plaisance-du-Touch;Toulouse;36;45;77
TRA_1582;22/04/2024;ENF_194;Réunion éducative;09:45;Fonsorbes;Tournefeuille;28;60;58
TRA_1583;22/04/2024;ENF_006;Transport scolaire;17:00;Blagnac;Villefranche de Lauragais;16;120;76
TRA_1584;22/04/2024;ENF_169;Activité thérapeutique;14:15;Fonsorbes;Toulouse;22;15;55
TRA_1585;22/04/2024;ENF_085;Visite familiale encadrée;08:30;Frouzins;Toulouse;11;90;52
TRA_1586;22/04/2024;ENF_133;Rendez-vous médical;14:30;Toulouse;Balma;5;180;70
TRA_1587;22/04/2024;ENF_020;Rendez-vous médical;16:00;Ramonville-Saint-Agne;Toulouse;24;90;56
TRA_1588;22/04/2024;ENF_152;Formation professionnelle;18:30;Tournefeuille;Castanet-Tolosan;24;180;31
TRA_1589;22/04/2024;ENF_042;Transport scolaire;19:30;Pibrac;Saint-Gaudens;42;15;54
TRA_1590;22/04/2024;ENF_103;Consultation psychologique;14:00;Castanet-Tolosan;Ramonville-Saint-Agne;32;30;67
TRA_1591;23/04/2024;ENF_038;Transport d'urgence;10:15;Fonsorbes;Blagnac;7;15;62
TRA_1592;23/04/2024;ENF_124;Rendez-vous médical;11:15;Pibrac;Balma;49;60;20
TRA_1593;23/04/2024;ENF_065;Rendez-vous médical;11:45;Cugnaux;Toulouse;37;30;62
TRA_1594;23/04/2024;ENF_011;Activité thérapeutique;17:30;Ramonville-Saint-Agne;L'Union;33;90;38
TRA_1595;23/04/2024;ENF_083;Transport scolaire;12:45;Tournefeuille;Villefranche de Lauragais;31;45;54
TRA_1596;23/04/2024;ENF_059;Transport d'urgence;13:15;Fonsorbes;Portet-sur-Garonne;44;120;69
TRA_1597;23/04/2024;ENF_011;Activité thérapeutique;11:45;Ramonville-Saint-Agne;Cugnaux;32;90;27
TRA_1598;23/04/2024;ENF_086;Loisirs encadrés;13:30;Lèguevin;Saint-Orens-de-Gameville;22;15;71
TRA_1599;23/04/2024;ENF_153;Loisirs encadrés;15:15;Fonsorbes;Saint-Gaudens;37;90;70
TRA_1600;23/04/2024;ENF_021;Formation professionnelle;10:15;Pins-Justaret;Colomiers;30;45;70
TRA_1601;23/04/2024;ENF_111;Audience tribunal;09:15;Frouzins;Plaisance-du-Touch;36;60;21
TRA_1602;23/04/2024;ENF_179;Transport scolaire;10:45;Portet-sur-Garonne;Saint-Gaudens;16;60;77
TRA_1603;23/04/2024;ENF_185;Consultation psychologique;17:30;Muret;Blagnac;44;90;52
TRA_1604;23/04/2024;ENF_153;Visite familiale encadrée;17:45;Fonsorbes;Frouzins;47;120;67
TRA_1605;23/04/2024;ENF_017;Transport d'urgence;17:45;Cornebarrieu;Blagnac;16;30;75
TRA_1606;23/04/2024;ENF_057;Visite familiale encadrée;13:00;Blagnac;Frouzins;22;120;63
TRA_1607;23/04/2024;ENF_118;Audience tribunal;11:45;Ramonville-Saint-Agne;Pibrac;10;30;54
TRA_1608;23/04/2024;ENF_144;Transport d'urgence;09:15;Pins-Justaret;Saint-Gaudens;5;15;79
TRA_1609;23/04/2024;ENF_152;Audience tribunal;16:00;Tournefeuille;Blagnac;25;60;53
TRA_1610;24/04/2024;ENF_109;Visite familiale encadrée;15:45;Cugnaux;Tournefeuille;40;30;51
TRA_1611;24/04/2024;ENF_131;Réunion éducative;15:30;Saint-Orens-de-Gameville;Pins-Justaret;27;120;43
TRA_1612;24/04/2024;ENF_176;Loisirs encadrés;15:00;Fonsorbes;Muret;41;90;67
TRA_1613;24/04/2024;ENF_011;Transport scolaire;17:15;Ramonville-Saint-Agne;Saint-Gaudens;43;120;33
TRA_1614;24/04/2024;ENF_136;Formation professionnelle;11:00;L'Union;Tournefeuille;24;15;44
TRA_1615;24/04/2024;ENF_103;Consultation psychologique;19:15;Castanet-Tolosan;Colomiers;42;15;34
TRA_1616;24/04/2024;ENF_129;Transport scolaire;15:30;Saint-Gaudens;Villefranche de Lauragais;12;60;32
TRA_1617;24/04/2024;ENF_117;Formation professionnelle;14:45;Tournefeuille;Frouzins;19;180;39
TRA_1618;24/04/2024;ENF_101;Audience tribunal;18:15;Toulouse;Colomiers;47;180;69
TRA_1619;24/04/2024;ENF_031;Transport d'urgence;11:00;Tournefeuille;Saint-Gaudens;39;45;67
TRA_1620;24/04/2024;ENF_031;Visite éducative;09:30;Tournefeuille;Pins-Justaret;28;180;23
TRA_1621;24/04/2024;ENF_005;Rendez-vous médical;16:15;Lèguevin;Toulouse;24;30;34
TRA_1622;24/04/2024;ENF_001;Formation professionnelle;19:45;L'Union;Muret;37;45;21
TRA_1623;24/04/2024;ENF_028;Visite éducative;12:15;Saint-Orens-de-Gameville;Pibrac;29;90;35
TRA_1624;24/04/2024;ENF_185;Rendez-vous médical;12:15;Muret;Balma;44;45;36
TRA_1625;24/04/2024;ENF_037;Formation professionnelle;16:45;Saint-Orens-de-Gameville;Ramonville-Saint-Agne;18;15;64
TRA_1626;24/04/2024;ENF_035;Visite éducative;09:30;Colomiers;Fonsorbes;8;30;42
TRA_1627;24/04/2024;ENF_132;Consultation spécialisée;09:15;Saint-Orens-de-Gameville;L'Union;37;90;77
TRA_1628;24/04/2024;ENF_155;Audience tribunal;10:45;Castanet-Tolosan;Cornebarrieu;29;120;73
TRA_1629;24/04/2024;ENF_091;Rendez-vous médical;18:45;Plaisance-du-Touch;Clinique Saint-Jean;8;45;23
TRA_1630;24/04/2024;ENF_160;Audience tribunal;11:00;Balma;Saint-Gaudens;31;60;39
TRA_1631;24/04/2024;ENF_024;Formation professionnelle;17:45;Toulouse;Portet-sur-Garonne;20;120;23
TRA_1632;25/04/2024;ENF_094;Visite éducative;15:15;L'Union;Plaisance-du-Touch;8;15;43
TRA_1633;25/04/2024;ENF_046;Loisirs encadrés;15:15;Fonsorbes;Cugnaux;31;180;42
TRA_1634;25/04/2024;ENF_003;Audience tribunal;11:45;Castanet-Tolosan;Plaisance-du-Touch;12;45;69
TRA_1635;25/04/2024;ENF_037;Transport d'urgence;10:15;Saint-Orens-de-Gameville;Plaisance-du-Touch;32;45;64
TRA_1636;25/04/2024;ENF_116;Rendez-vous médical;13:15;Castanet-Tolosan;Toulouse;10;30;56
TRA_1637;25/04/2024;ENF_191;Transport d'urgence;08:15;Saint-Orens-de-Gameville;Castanet-Tolosan;10;120;79
TRA_1638;25/04/2024;ENF_011;Transport scolaire;10:00;Ramonville-Saint-Agne;Toulouse;36;180;37
TRA_1639;25/04/2024;ENF_139;Loisirs encadrés;15:15;Pibrac;Ramonville-Saint-Agne;25;180;63
TRA_1640;25/04/2024;ENF_003;Loisirs encadrés;14:15;Castanet-Tolosan;Toulouse;20;180;63
TRA_1641;25/04/2024;ENF_077;Visite familiale encadrée;11:30;Plaisance-du-Touch;Blagnac;17;45;63
TRA_1642;25/04/2024;ENF_132;Loisirs encadrés;16:15;Saint-Orens-de-Gameville;Saint-Orens-de-Gameville;47;15;46
TRA_1643;25/04/2024;ENF_189;Activité thérapeutique;15:00;Frouzins;Toulouse;40;120;49
TRA_1644;25/04/2024;ENF_093;Consultation spécialisée;18:45;Toulouse;Tournefeuille;20;180;66
TRA_1645;25/04/2024;ENF_136;Visite familiale encadrée;10:15;L'Union;Portet-sur-Garonne;35;45;23
TRA_1646;25/04/2024;ENF_071;Consultation psychologique;14:45;Fonsorbes;Pins-Justaret;44;90;64
TRA_1647;25/04/2024;ENF_100;Consultation psychologique;18:30;L'Union;Fonsorbes;34;30;25
TRA_1648;25/04/2024;ENF_030;Transport scolaire;16:30;Toulouse;Villefranche de Lauragais;6;90;78
TRA_1649;25/04/2024;ENF_125;Formation professionnelle;18:15;Pins-Justaret;Cornebarrieu;43;120;55
TRA_1650;25/04/2024;ENF_200;Consultation psychologique;08:45;Lèguevin;Frouzins;34;15;28
TRA_1651;25/04/2024;ENF_004;Transport d'urgence;18:00;Pibrac;Lèguevin;48;90;58
TRA_1652;28/04/2024;ENF_103;Formation professionnelle;10:30;Castanet-Tolosan;Pibrac;26;60;39
TRA_1653;28/04/2024;ENF_043;Consultation spécialisée;12:30;Toulouse;Portet-sur-Garonne;26;45;72
TRA_1654;28/04/2024;ENF_045;Consultation spécialisée;18:00;Muret;Saint-Orens-de-Gameville;20;180;43
TRA_1655;28/04/2024;ENF_146;Consultation spécialisée;10:30;Balma;Fonsorbes;22;45;28
TRA_1656;28/04/2024;ENF_194;Visite familiale encadrée;10:30;Fonsorbes;Cornebarrieu;35;120;68
TRA_1657;28/04/2024;ENF_190;Consultation spécialisée;17:15;Frouzins;Toulouse;26;30;79
TRA_1658;28/04/2024;ENF_013;Loisirs encadrés;11:45;Blagnac;Saint-Gaudens;42;45;35
TRA_1659;28/04/2024;ENF_189;Visite éducative;19:45;Frouzins;Colomiers;10;120;74
TRA_1660;28/04/2024;ENF_110;Visite éducative;12:15;Saint-Orens-de-Gameville;Frouzins;43;60;21
TRA_1661;28/04/2024;ENF_138;Visite éducative;12:45;Pibrac;Muret;20;180;53
TRA_1662;28/04/2024;ENF_103;Transport scolaire;18:00;Castanet-Tolosan;Saint-Gaudens;22;90;59
TRA_1663;28/04/2024;ENF_033;Transport scolaire;10:00;Pibrac;Saint-Gaudens;14;90;64
TRA_1664;28/04/2024;ENF_165;Réunion éducative;14:15;Castanet-Tolosan;Fonsorbes;16;15;50
TRA_1665;28/04/2024;ENF_128;Transport scolaire;13:45;Pibrac;Villefranche de Lauragais;10;15;77
TRA_1666;28/04/2024;ENF_007;Audience tribunal;08:00;Frouzins;Pibrac;35;120;38
TRA_1667;28/04/2024;ENF_178;Transport scolaire;13:45;L'Union;Saint-Gaudens;8;60;32
TRA_1668;28/04/2024;ENF_189;Transport d'urgence;17:15;Frouzins;Muret;11;120;75
TRA_1669;28/04/2024;ENF_049;Rendez-vous médical;14:30;Saint-Orens-de-Gameville;Toulouse;43;15;39
TRA_1670;28/04/2024;ENF_102;Formation professionnelle;15:15;Fonsorbes;Plaisance-du-Touch;18;30;54
TRA_1671;28/04/2024;ENF_054;Rendez-vous médical;19:00;L'Union;Balma;9;90;21
TRA_1672;28/04/2024;ENF_146;Transport d'urgence;15:45;Balma;L'Union;23;60;62
TRA_1673;29/04/2024;ENF_187;Audience tribunal;19:15;Frouzins;Ramonville-Saint-Agne;6;90;26
TRA_1674;29/04/2024;ENF_126;Consultation psychologique;16:30;Castanet-Tolosan;Fonsorbes;45;180;52
TRA_1675;29/04/2024;ENF_021;Activité thérapeutique;10:15;Pins-Justaret;Cugnaux;41;180;71
TRA_1676;29/04/2024;ENF_132;Transport d'urgence;16:15;Saint-Orens-de-Gameville;Castanet-Tolosan;5;60;37
TRA_1677;29/04/2024;ENF_036;Réunion éducative;09:15;Ramonville-Saint-Agne;Lèguevin;31;60;52
TRA_1678;29/04/2024;ENF_024;Loisirs encadrés;10:00;Toulouse;Toulouse;45;15;41
TRA_1679;29/04/2024;ENF_021;Consultation psychologique;12:00;Pins-Justaret;Castanet-Tolosan;5;90;44
TRA_1680;29/04/2024;ENF_196;Audience tribunal;09:00;Saint-Orens-de-Gameville;Plaisance-du-Touch;32;180;56
TRA_1681;29/04/2024;ENF_163;Consultation spécialisée;18:30;Saint-Orens-de-Gameville;Ramonville-Saint-Agne;17;180;64
TRA_1682;29/04/2024;ENF_169;Loisirs encadrés;08:45;Fonsorbes;Saint-Gaudens;9;45;67
TRA_1683;29/04/2024;ENF_126;Visite éducative;15:45;Castanet-Tolosan;Portet-sur-Garonne;26;15;30
TRA_1684;29/04/2024;ENF_009;Consultation spécialisée;19:00;Pibrac;Plaisance-du-Touch;31;15;63
TRA_1685;29/04/2024;ENF_077;Activité thérapeutique;15:15;Plaisance-du-Touch;Pibrac;23;180;43
TRA_1686;29/04/2024;ENF_184;Formation professionnelle;11:00;Ramonville-Saint-Agne;Frouzins;32;45;62
TRA_1687;29/04/2024;ENF_123;Rendez-vous médical;14:30;Plaisance-du-Touch;Toulouse;19;90;25
TRA_1688;29/04/2024;ENF_054;Consultation spécialisée;13:45;L'Union;Tournefeuille;16;180;26
TRA_1689;29/04/2024;ENF_131;Visite familiale encadrée;15:15;Saint-Orens-de-Gameville;Tournefeuille;19;15;57
TRA_1690;29/04/2024;ENF_063;Activité thérapeutique;17:30;Saint-Gaudens;Cugnaux;20;120;27
TRA_1691;29/04/2024;ENF_170;Rendez-vous médical;19:30;Ramonville-Saint-Agne;Toulouse;17;120;78
TRA_1692;30/04/2024;ENF_198;Loisirs encadrés;17:15;Saint-Orens-de-Gameville;Tournefeuille;23;180;61
TRA_1693;30/04/2024;ENF_122;Activité thérapeutique;13:30;Ramonville-Saint-Agne;Frouzins;20;45;48
TRA_1694;30/04/2024;ENF_092;Activité thérapeutique;10:30;Muret;Cornebarrieu;36;180;53
TRA_1695;30/04/2024;ENF_098;Rendez-vous médical;16:15;Colomiers;Clinique Saint-Jean;34;120;67
TRA_1696;30/04/2024;ENF_192;Formation professionnelle;08:30;Balma;Lèguevin;15;90;72
TRA_1697;30/04/2024;ENF_133;Consultation spécialisée;15:45;Toulouse;Portet-sur-Garonne;23;120;31
TRA_1698;30/04/2024;ENF_147;Réunion éducative;12:00;Lèguevin;Plaisance-du-Touch;32;180;55
TRA_1699;30/04/2024;ENF_045;Consultation spécialisée;11:30;Muret;Pibrac;19;180;67
TRA_1700;30/04/2024;ENF_106;Consultation psychologique;16:15;Frouzins;Saint-Orens-de-Gameville;17;45;47
TRA_1701;30/04/2024;ENF_123;Visite éducative;19:15;Plaisance-du-Touch;Balma;12;45;27
TRA_1702;30/04/2024;ENF_184;Consultation spécialisée;17:00;Ramonville-Saint-Agne;Saint-Gaudens;44;15;38
TRA_1703;30/04/2024;ENF_050;Loisirs encadrés;09:15;Castanet-Tolosan;L'Union;20;180;64
TRA_1704;30/04/2024;ENF_077;Consultation psychologique;09:00;Plaisance-du-Touch;Muret;48;90;39
TRA_1705;30/04/2024;ENF_150;Réunion éducative;18:45;Colomiers;Cornebarrieu;15;45;61
TRA_1706;30/04/2024;ENF_075;Réunion éducative;18:45;Frouzins;Cugnaux;44;45;59
TRA_1707;30/04/2024;ENF_061;Transport scolaire;08:00;Pins-Justaret;Villefranche de Lauragais;6;180;20
TRA_1708;30/04/2024;ENF_133;Activité thérapeutique;08:30;Toulouse;Balma;9;30;65
TRA_1709;01/05/2024;ENF_172;Consultation spécialisée;13:30;Toulouse;Blagnac;34;60;47
TRA_1710;01/05/2024;ENF_060;Consultation spécialisée;11:45;Cornebarrieu;Toulouse;9;15;38
TRA_1711;01/05/2024;ENF_063;Consultation psychologique;14:00;Saint-Gaudens;Fonsorbes;48;30;61
TRA_1712;01/05/2024;ENF_041;Activité thérapeutique;19:15;Pins-Justaret;Tournefeuille;28;90;63
TRA_1713;01/05/2024;ENF_195;Consultation psychologique;14:15;Saint-Orens-de-Gameville;Muret;43;180;68
TRA_1714;01/05/2024;ENF_025;Activité thérapeutique;19:45;Plaisance-du-Touch;Fonsorbes;6;30;53
TRA_1715;01/05/2024;ENF_158;Rendez-vous médical;15:45;Cugnaux;Balma;20;30;67
TRA_1716;01/05/2024;ENF_005;Audience tribunal;17:15;Lèguevin;Ramonville-Saint-Agne;23;45;56
TRA_1717;01/05/2024;ENF_133;Visite familiale encadrée;19:00;Toulouse;Colomiers;34;60;71
TRA_1718;01/05/2024;ENF_092;Consultation spécialisée;17:30;Muret;Pins-Justaret;38;120;25
TRA_1719;01/05/2024;ENF_116;Consultation psychologique;16:15;Castanet-Tolosan;Castanet-Tolosan;22;120;67
TRA_1720;01/05/2024;ENF_096;Transport scolaire;08:45;Tournefeuille;Saint-Gaudens;34;15;26
TRA_1721;01/05/2024;ENF_016;Transport d'urgence;16:30;Muret;Saint-Gaudens;31;30;79
TRA_1722;01/05/2024;ENF_126;Rendez-vous médical;14:00;Castanet-Tolosan;Toulouse;7;180;50
TRA_1723;01/05/2024;ENF_100;Rendez-vous médical;19:45;L'Union;Toulouse;38;180;33
TRA_1724;01/05/2024;ENF_141;Formation professionnelle;15:15;Ramonville-Saint-Agne;Saint-Gaudens;6;45;31
TRA_1725;01/05/2024;ENF_117;Visite éducative;08:45;Tournefeuille;Cornebarrieu;24;120;72
TRA_1726;01/05/2024;ENF_108;Loisirs encadrés;18:00;Castanet-Tolosan;Blagnac;43;30;48
TRA_1727;01/05/2024;ENF_004;Formation professionnelle;13:30;Pibrac;Muret;11;90;24
TRA_1728;01/05/2024;ENF_056;Audience tribunal;11:15;Cornebarrieu;Balma;13;15;20
TRA_1729;01/05/2024;ENF_001;Transport scolaire;14:45;L'Union;Saint-Gaudens;47;180;76
TRA_1730;02/05/2024;ENF_187;Transport scolaire;12:30;Frouzins;Saint-Gaudens;41;180;60
TRA_1731;02/05/2024;ENF_190;Loisirs encadrés;14:15;Frouzins;Lèguevin;46;60;57
TRA_1732;02/05/2024;ENF_037;Visite familiale encadrée;11:45;Saint-Orens-de-Gameville;Frouzins;19;45;78
TRA_1733;02/05/2024;ENF_159;Rendez-vous médical;14:30;Toulouse;Balma;27;90;50
TRA_1734;02/05/2024;ENF_052;Audience tribunal;14:30;Toulouse;Frouzins;17;45;61
TRA_1735;02/05/2024;ENF_066;Visite éducative;16:15;Colomiers;Portet-sur-Garonne;6;90;32
TRA_1736;02/05/2024;ENF_051;Consultation spécialisée;17:15;L'Union;Frouzins;6;90;26
TRA_1737;02/05/2024;ENF_163;Rendez-vous médical;11:30;Saint-Orens-de-Gameville;Clinique Saint-Jean;40;180;22
TRA_1738;02/05/2024;ENF_119;Activité thérapeutique;13:30;Pibrac;Saint-Gaudens;39;45;21
TRA_1739;02/05/2024;ENF_180;Audience tribunal;09:30;Colomiers;Toulouse;17;120;56
TRA_1740;02/05/2024;ENF_086;Visite familiale encadrée;12:15;Lèguevin;Plaisance-du-Touch;31;30;42
TRA_1741;02/05/2024;ENF_172;Réunion éducative;15:45;Toulouse;Ramonville-Saint-Agne;46;120;41
TRA_1742;02/05/2024;ENF_087;Consultation spécialisée;08:30;Castanet-Tolosan;Toulouse;49;15;42
TRA_1743;02/05/2024;ENF_170;Transport d'urgence;14:45;Ramonville-Saint-Agne;Balma;34;60;54
TRA_1744;02/05/2024;ENF_194;Formation professionnelle;14:45;Fonsorbes;Pibrac;43;60;20
TRA_1745;02/05/2024;ENF_045;Transport scolaire;14:15;Muret;Toulouse;22;120;78
TRA_1746;02/05/2024;ENF_025;Rendez-vous médical;12:00;Plaisance-du-Touch;Toulouse;39;60;58
TRA_1747;02/05/2024;ENF_118;Consultation spécialisée;16:45;Ramonville-Saint-Agne;Castanet-Tolosan;13;45;59
TRA_1748;02/05/2024;ENF_120;Loisirs encadrés;09:15;Pins-Justaret;Plaisance-du-Touch;44;45;65
TRA_1749;02/05/2024;ENF_016;Transport scolaire;08:30;Muret;Villefranche de Lauragais;8;60;22
TRA_1750;02/05/2024;ENF_001;Consultation spécialisée;15:30;L'Union;Lèguevin;6;90;70
TRA_1751;02/05/2024;ENF_199;Réunion éducative;13:00;Balma;Fonsorbes;31;15;46
TRA_1752;05/05/2024;ENF_170;Transport d'urgence;08:15;Ramonville-Saint-Agne;Cugnaux;37;30;79
TRA_1753;05/05/2024;ENF_089;Visite familiale encadrée;16:15;Fonsorbes;Plaisance-du-Touch;35;90;30
TRA_1754;05/05/2024;ENF_119;Loisirs encadrés;10:45;Pibrac;Saint-Gaudens;29;180;52
TRA_1755;05/05/2024;ENF_199;Visite éducative;09:15;Balma;Cugnaux;34;15;40
TRA_1756;05/05/2024;ENF_015;Rendez-vous médical;12:45;Tournefeuille;Clinique Saint-Jean;31;180;37
TRA_1757;05/05/2024;ENF_076;Loisirs encadrés;16:45;L'Union;Muret;36;15;78
TRA_1758;05/05/2024;ENF_055;Visite familiale encadrée;09:30;Balma;Fonsorbes;12;60;32
TRA_1759;05/05/2024;ENF_011;Transport scolaire;09:30;Ramonville-Saint-Agne;Saint-Gaudens;14;60;53
TRA_1760;05/05/2024;ENF_170;Réunion éducative;17:30;Ramonville-Saint-Agne;Saint-Orens-de-Gameville;32;120;69
TRA_1761;05/05/2024;ENF_118;Transport d'urgence;18:30;Ramonville-Saint-Agne;Toulouse;15;120;33
TRA_1762;05/05/2024;ENF_182;Formation professionnelle;08:00;Saint-Orens-de-Gameville;Portet-sur-Garonne;47;180;30
TRA_1763;05/05/2024;ENF_011;Transport d'urgence;09:45;Ramonville-Saint-Agne;Castanet-Tolosan;11;15;28
TRA_1764;05/05/2024;ENF_157;Consultation spécialisée;18:15;Cugnaux;Cornebarrieu;45;15;76
TRA_1765;05/05/2024;ENF_097;Rendez-vous médical;10:45;L'Union;Clinique Saint-Jean;17;180;53
TRA_1766;05/05/2024;ENF_005;Transport d'urgence;09:45;Lèguevin;Colomiers;42;120;23
TRA_1767;05/05/2024;ENF_058;Loisirs encadrés;13:15;Cugnaux;Ramonville-Saint-Agne;35;45;38
TRA_1768;05/05/2024;ENF_194;Réunion éducative;15:30;Fonsorbes;L'Union;22;30;60
TRA_1769;06/05/2024;ENF_141;Audience tribunal;15:45;Ramonville-Saint-Agne;Pins-Justaret;25;15;33
TRA_1770;06/05/2024;ENF_157;Transport d'urgence;09:30;Cugnaux;Castanet-Tolosan;6;120;54
TRA_1771;06/05/2024;ENF_191;Activité thérapeutique;08:00;Saint-Orens-de-Gameville;Frouzins;9;90;69
TRA_1772;06/05/2024;ENF_058;Formation professionnelle;10:15;Cugnaux;Pibrac;37;120;52
TRA_1773;06/05/2024;ENF_169;Visite familiale encadrée;18:15;Fonsorbes;Blagnac;39;30;67
TRA_1774;06/05/2024;ENF_034;Transport scolaire;13:45;Ramonville-Saint-Agne;Toulouse;49;45;40
TRA_1775;06/05/2024;ENF_037;Consultation psychologique;12:30;Saint-Orens-de-Gameville;Cornebarrieu;15;30;44
TRA_1776;06/05/2024;ENF_133;Visite familiale encadrée;12:30;Toulouse;Saint-Gaudens;14;30;71
TRA_1777;06/05/2024;ENF_153;Consultation psychologique;09:45;Fonsorbes;Toulouse;12;60;58
TRA_1778;06/05/2024;ENF_050;Réunion éducative;17:30;Castanet-Tolosan;L'Union;7;60;76
TRA_1779;06/05/2024;ENF_106;Consultation spécialisée;15:00;Frouzins;Muret;35;90;49
TRA_1780;06/05/2024;ENF_081;Visite éducative;14:30;Pibrac;L'Union;32;90;65
TRA_1781;06/05/2024;ENF_008;Visite familiale encadrée;16:30;Tournefeuille;Cugnaux;9;60;70
TRA_1782;06/05/2024;ENF_185;Loisirs encadrés;16:30;Muret;Saint-Gaudens;26;90;56
TRA_1783;06/05/2024;ENF_070;Rendez-vous médical;19:45;Cugnaux;Balma;5;180;71
TRA_1784;06/05/2024;ENF_104;Visite familiale encadrée;17:30;L'Union;Plaisance-du-Touch;24;120;58
TRA_1785;06/05/2024;ENF_075;Visite familiale encadrée;09:15;Frouzins;L'Union;21;180;75
TRA_1786;07/05/2024;ENF_098;Audience tribunal;11:45;Colomiers;Balma;26;15;59
TRA_1787;07/05/2024;ENF_122;Consultation spécialisée;11:00;Ramonville-Saint-Agne;Ramonville-Saint-Agne;7;15;54
